method,experiment,iteration,gamma,reward_lower_bound,best_gamma,best_reward_lower_bound
0,2,8,0.9997,500.0,0.9997,500.0
0,2,9,0.9997,8.53412469182446,0.9997,500.0
0,2,10,0.9997,405.88809055833707,0.9997,500.0
0,2,11,0.9997,500.0,0.9997,500.0
0,2,12,0.9997,379.6219659299414,0.9997,500.0
0,2,13,0.9997,40.62533637036772,0.9997,500.0
0,2,14,0.8,117.64504335269991,0.9997,500.0
0,2,15,0.9358595517992974,56.652973099023825,0.9997,500.0
0,2,16,0.8759772001981736,380.33131312207814,0.9997,500.0
0,2,17,0.8531782695412636,41.1189514260098,0.9997,500.0
0,2,18,0.9997,182.83722944813672,0.9997,500.0
0,2,19,0.9064818424642086,41.44156877825154,0.9997,500.0
0,2,20,0.8003175441092812,8.586787888807066,0.9997,500.0
0,2,21,0.99950883705616,500.0,0.9997,500.0
0,2,22,0.9995144552946091,175.71292244200723,0.9997,500.0
0,2,23,0.9641258854866028,8.687404491110929,0.9997,500.0
0,2,24,0.9993306246280671,37.79516864185821,0.9997,500.0
0,2,25,0.8847665771603584,9.313639654385838,0.9997,500.0
0,2,26,0.8000203538393602,168.97036461776523,0.9997,500.0
0,2,27,0.9993339455783368,500.0,0.9997,500.0
0,2,28,0.9994303959727288,272.6640290593967,0.9997,500.0
0,2,29,0.9600649941682816,29.730796608217133,0.9997,500.0
0,2,30,0.8397132951512933,500.0,0.9997,500.0
0,3,0,0.8153623248363786,63.90032576767336,0.8153623248363786,63.90032576767336
0,3,1,0.9997,-37.349463815111335,0.8153623248363786,63.90032576767336
0,3,2,0.8731707710623742,23.92503244203903,0.8153623248363786,63.90032576767336
0,3,3,0.8,101.2193776335415,0.8,101.2193776335415
0,3,4,0.8,68.68231650386306,0.8,101.2193776335415
0,3,5,0.8,21.8158224143151,0.8,101.2193776335415
0,3,6,0.8370543269202113,21.568682371578383,0.8,101.2193776335415
0,3,7,0.9236217667341233,307.2814366182376,0.9236217667341233,307.2814366182376
0,3,8,0.9373074980199337,8.504371222813386,0.9236217667341233,307.2814366182376
0,3,9,0.9062803833842278,117.58977026118546,0.9236217667341233,307.2814366182376
0,3,10,0.9554091885328293,500.0,0.9554091885328293,500.0
0,3,11,0.9680092309474946,8.651668522645211,0.9554091885328293,500.0
0,3,12,0.9994062327861786,8.53412469182446,0.9554091885328293,500.0
0,3,13,0.9053743115007877,8.898110520360344,0.9554091885328293,500.0
0,3,14,0.9495504609107972,22.19273477039222,0.9554091885328293,500.0
0,3,15,0.9995508548140526,8.618110520360343,0.9554091885328293,500.0
0,3,16,0.869017393064499,117.3403557437306,0.9554091885328293,500.0
0,3,17,0.8856331666350366,123.83156804964324,0.9554091885328293,500.0
0,3,18,0.9330864511966706,242.52681833539145,0.9554091885328293,500.0
0,3,19,0.850879814863205,500.0,0.9554091885328293,500.0
0,3,20,0.8549780460417271,28.080406781413885,0.9554091885328293,500.0
0,3,21,0.8002685533973389,33.54940930758288,0.9554091885328293,500.0
0,3,22,0.99964835267663,231.28690650854764,0.9554091885328293,500.0
0,3,23,0.99933651663661,6.339545780061314,0.9554091885328293,500.0
0,3,24,0.909169312542677,238.02248915127396,0.9554091885328293,500.0
0,3,25,0.9284577488005161,8.618110520360343,0.9554091885328293,500.0
0,3,26,0.8001834938474931,53.18406716866357,0.9554091885328293,500.0
0,3,27,0.8702846450716257,8.714022332815604,0.9554091885328293,500.0
0,3,28,0.9995455460548401,228.53648820961166,0.9554091885328293,500.0
0,3,29,0.9995502834677696,500.0,0.9554091885328293,500.0
0,3,30,0.9993670003414155,500.0,0.9554091885328293,500.0
0,4,0,0.9654102371626069,14.580105266073934,0.9654102371626069,14.580105266073934
0,4,1,0.8,9.110102051443365,0.9654102371626069,14.580105266073934
0,4,2,0.9997,473.9409749524265,0.9997,473.9409749524265
0,4,3,0.881292869129777,83.10883117545686,0.9997,473.9409749524265
0,4,4,0.9997,447.28009195414444,0.9997,473.9409749524265
0,4,5,0.8428655197218061,8.586787888807066,0.9997,473.9409749524265
0,4,6,0.9997,177.7627828322378,0.9997,473.9409749524265
0,4,7,0.9997,323.2039846591746,0.9997,473.9409749524265
0,4,8,0.9997,68.91523195952274,0.9997,473.9409749524265
0,4,9,0.9290031821489335,143.71558040297697,0.9997,473.9409749524265
0,4,10,0.9997,325.5435824924772,0.9997,473.9409749524265
0,4,11,0.9997,10.63742958164542,0.9997,473.9409749524265
0,4,12,0.9323086346507072,61.8764982532787,0.9997,473.9409749524265
0,4,13,0.8001718770077801,45.237460637319586,0.9997,473.9409749524265
0,4,14,0.8922816376566888,8.426120402024967,0.9997,473.9409749524265
0,4,15,0.9993204832315445,378.6161500665039,0.9997,473.9409749524265
0,4,16,0.9996151074647903,500.0,0.9996151074647903,500.0
0,4,17,0.9993325767278671,-13.876842617853697,0.9996151074647903,500.0
0,4,18,0.9587521356344223,98.50266293169247,0.9996151074647903,500.0
0,4,19,0.800002551715821,131.34975242064016,0.9996151074647903,500.0
0,4,20,0.8540669867813587,8.615470090966554,0.9996151074647903,500.0
0,4,21,0.9993735113084317,8.13634958872104,0.9996151074647903,500.0
0,4,22,0.8001409596089274,8.557781196589287,0.9996151074647903,500.0
0,4,23,0.9481344624698163,43.57625271054492,0.9996151074647903,500.0
0,4,24,0.9995107772529126,8.23181397863659,0.9996151074647903,500.0
0,4,25,0.9039425772309304,43.07425676870039,0.9996151074647903,500.0
0,4,26,0.8002929332565517,500.0,0.9996151074647903,500.0
0,4,27,0.8001833030267619,124.32428662575201,0.9996151074647903,500.0
0,4,28,0.800167645311635,142.04464172900225,0.9996151074647903,500.0
0,4,29,0.8514114109188319,33.885203290253955,0.9996151074647903,500.0
0,4,30,0.956019672036171,57.19481921430207,0.9996151074647903,500.0
0,5,0,0.9798520417255112,60.680334132208955,0.9798520417255112,60.680334132208955
0,5,1,0.8,13.75777875673049,0.9798520417255112,60.680334132208955
0,5,2,0.9233051456689835,74.05911150199631,0.9233051456689835,74.05911150199631
0,5,3,0.9004703987419606,94.63628853244296,0.9004703987419606,94.63628853244296
0,5,4,0.8805179212182761,31.846486436598113,0.9004703987419606,94.63628853244296
0,5,5,0.9426097343623638,119.55522672516746,0.9426097343623638,119.55522672516746
0,5,6,0.9464469079017639,107.28562879972307,0.9426097343623638,119.55522672516746
0,5,7,0.943045195454359,213.94380644691944,0.943045195454359,213.94380644691944
0,5,8,0.9997,500.0,0.9997,500.0
0,5,9,0.9997,341.43694462221345,0.9997,500.0
0,5,10,0.9997,500.0,0.9997,500.0
0,5,11,0.9997,500.0,0.9997,500.0
0,5,12,0.8398574232026935,8.551471862576143,0.9997,500.0
0,5,13,0.9997,500.0,0.9997,500.0
0,5,14,0.9997,379.27743175030656,0.9997,500.0
0,5,15,0.9997,351.61721440210954,0.9997,500.0
0,5,16,0.9997,180.2285877328551,0.9997,500.0
0,5,17,0.9997,500.0,0.9997,500.0
0,5,18,0.9997,59.990791634775036,0.9997,500.0
0,5,19,0.9997,500.0,0.9997,500.0
0,5,20,0.9997,312.45137055573593,0.9997,500.0
0,5,21,0.9997,500.0,0.9997,500.0
0,5,22,0.9997,10.196525020511533,0.9997,500.0
0,5,23,0.8,28.946210050530524,0.9997,500.0
0,5,24,0.9997,81.6904249519964,0.9997,500.0
0,5,25,0.9994338121473789,14.517285874504239,0.9997,500.0
0,5,26,0.8002058832939715,22.44887788343153,0.9997,500.0
0,5,27,0.9679110427081585,500.0,0.9997,500.0
0,5,28,0.96660267162323,-10.176172439580597,0.9997,500.0
0,5,29,0.999673741877079,290.4505781044559,0.9997,500.0
0,5,30,0.9995673881471158,155.7535781635497,0.9997,500.0
0,6,0,0.9327988295502753,8.765281509435471,0.9327988295502753,8.765281509435471
0,6,1,0.8,14.711641077253823,0.8,14.711641077253823
0,6,2,0.8404168277531863,500.0,0.8404168277531863,500.0
0,6,3,0.8669028226166964,48.85429315941714,0.8404168277531863,500.0
0,6,4,0.9997,500.0,0.8404168277531863,500.0
0,6,5,0.9997,500.0,0.8404168277531863,500.0
0,6,6,0.9825075118720532,64.41424313198729,0.8404168277531863,500.0
0,6,7,0.9997,8.84,0.8404168277531863,500.0
0,6,8,0.8,8.618110520360343,0.8404168277531863,500.0
0,6,9,0.8876550599545241,219.18451699466206,0.8404168277531863,500.0
0,6,10,0.9997,8.922504901979632,0.8404168277531863,500.0
0,6,11,0.8495679710641504,26.281346262765833,0.8404168277531863,500.0
0,6,12,0.9307722130775452,9.16,0.8404168277531863,500.0
0,6,13,0.9997,500.0,0.8404168277531863,500.0
0,6,14,0.9997,140.77682341537286,0.8404168277531863,500.0
0,6,15,0.8,500.0,0.8404168277531863,500.0
0,6,16,0.8,131.9151062819333,0.8404168277531863,500.0
0,6,17,0.8,-10.658151912316598,0.8404168277531863,500.0
0,6,18,0.9997,500.0,0.8404168277531863,500.0
0,6,19,0.9997,72.1148378568901,0.8404168277531863,500.0
0,6,20,0.8900505601793528,112.50546049185215,0.8404168277531863,500.0
0,6,21,0.9582246163725854,135.82649752724086,0.8404168277531863,500.0
0,6,22,0.8450190637230873,323.55205754835015,0.8404168277531863,500.0
0,6,23,0.8425274136558175,114.69000665779257,0.8404168277531863,500.0
0,6,24,0.9996597915053368,500.0,0.8404168277531863,500.0
0,6,25,0.9994563565194607,160.3020091951437,0.8404168277531863,500.0
0,6,26,0.9598492276251316,104.92515635231761,0.8404168277531863,500.0
0,6,27,0.8905639088630677,8.84,0.8404168277531863,500.0
0,6,28,0.9994053638637066,158.80636722237,0.8404168277531863,500.0
0,6,29,0.8002352823335678,70.92032362883235,0.8404168277531863,500.0
0,6,30,0.8384366992518306,33.08989235024252,0.8404168277531863,500.0
0,7,0,0.9980219594125639,114.43102684504603,0.9980219594125639,114.43102684504603
0,7,1,0.8,37.163334781349825,0.9980219594125639,114.43102684504603
0,7,2,0.9366392133176327,83.50121035929295,0.9980219594125639,114.43102684504603
0,7,3,0.9997,74.47244208144137,0.9980219594125639,114.43102684504603
0,7,4,0.8903463390082121,250.70287735445226,0.8903463390082121,250.70287735445226
0,7,5,0.8712525473356247,8.862576169033492,0.8903463390082121,250.70287735445226
0,7,6,0.9207462166011334,39.600508479141084,0.8903463390082121,250.70287735445226
0,7,7,0.8,64.8627455219926,0.8903463390082121,250.70287735445226
0,7,8,0.9996137981295585,471.6848984692815,0.9996137981295585,471.6848984692815
0,7,9,0.9993836646080018,181.82867784428635,0.9996137981295585,471.6848984692815
0,7,10,0.964017591559887,8.284010050314704,0.9996137981295585,471.6848984692815
0,7,11,0.8439754342705011,72.0950695441094,0.9996137981295585,471.6848984692815
0,7,12,0.9993412183403969,391.87626839881744,0.9996137981295585,471.6848984692815
0,7,13,0.99954261790514,500.0,0.99954261790514,500.0
0,7,14,0.999381295901537,74.58924929130409,0.99954261790514,500.0
0,7,15,0.8002031413153746,500.0,0.99954261790514,500.0
0,7,16,0.8,81.69470475294783,0.99954261790514,500.0
0,7,17,0.8001014444667847,28.654752601851925,0.99954261790514,500.0
0,7,18,0.999627879434824,500.0,0.99954261790514,500.0
0,7,19,0.9993869498491288,485.5943411331497,0.99954261790514,500.0
0,7,20,0.9997,452.9017257841129,0.99954261790514,500.0
0,7,21,0.9997,8.765281509435471,0.99954261790514,500.0
0,7,22,0.9581364981114865,31.842133712727502,0.99954261790514,500.0
0,7,23,0.8533482748180629,47.69730413109798,0.99954261790514,500.0
0,7,24,0.9995628768920899,413.2957521539093,0.99954261790514,500.0
0,7,25,0.9995909204721452,500.0,0.99954261790514,500.0
0,7,26,0.9995224303364754,8.362612404705622,0.99954261790514,500.0
0,7,27,0.9014920492172241,500.0,0.99954261790514,500.0
0,7,28,0.8998876493394375,35.42873498411127,0.99954261790514,500.0
0,7,29,0.9618974207282067,28.956236797071508,0.99954261790514,500.0
0,7,30,0.8863759108513594,39.181001579474625,0.99954261790514,500.0
0,8,0,0.9626150776152864,8.67414287202071,0.9626150776152864,8.67414287202071
0,8,1,0.8,270.5406274470169,0.8,270.5406274470169
0,8,2,0.8512799358069897,462.1318841068901,0.8512799358069897,462.1318841068901
0,8,3,0.8743720028162003,127.45384463375794,0.8512799358069897,462.1318841068901
0,8,4,0.8240579576581717,66.68545632604629,0.8512799358069897,462.1318841068901
0,8,5,0.9997,367.61912548336267,0.8512799358069897,462.1318841068901
0,8,6,0.9997,461.61599357945494,0.8512799358069897,462.1318841068901
0,8,7,0.9997,353.9917980311218,0.8512799358069897,462.1318841068901
0,8,8,0.9997,500.0,0.9997,500.0
0,8,9,0.9169511322379112,42.64669757175748,0.9997,500.0
0,8,10,0.9887307465195656,54.433427471358755,0.9997,500.0
0,8,11,0.8489879801928998,65.5986957292175,0.9997,500.0
0,8,12,0.8,255.619765978637,0.9997,500.0
0,8,13,0.9997,39.33216925261203,0.9997,500.0
0,8,14,0.8,8.834314575050762,0.9997,500.0
0,8,15,0.9997,8.53412469182446,0.9997,500.0
0,8,16,0.9012033050894738,153.23400752094278,0.9997,500.0
0,8,17,0.9398976844906808,8.586787888807066,0.9997,500.0
0,8,18,0.8003289306761697,19.282943381928845,0.9997,500.0
0,8,19,0.8672207827746868,107.35614298503577,0.9997,500.0
0,8,20,0.9994361213386059,458.3329475042295,0.9997,500.0
0,8,21,0.999650852316618,483.29000386100444,0.9997,500.0
0,8,22,0.9997,58.07489836699989,0.9997,500.0
0,8,23,0.8455066988483072,473.8786773985289,0.9997,500.0
0,8,24,0.8426114372685553,32.73239558379021,0.9997,500.0
0,8,25,0.8864453591823578,8.705508340170512,0.9997,500.0
0,8,26,0.9994348953247071,381.71689346224986,0.9997,500.0
0,8,27,0.9661964920282364,17.60621522176327,0.9997,500.0
0,8,28,0.9994125414013864,239.53310970352152,0.9997,500.0
0,8,29,0.8322072690680623,21.78914374523748,0.9997,500.0
0,8,30,0.9996175952017308,416.2721464032169,0.9997,500.0
0,9,0,0.936333667459432,42.52904534258896,0.936333667459432,42.52904534258896
0,9,1,0.8,8.557781196589287,0.936333667459432,42.52904534258896
0,9,2,0.9997,19.27233944625871,0.936333667459432,42.52904534258896
0,9,3,0.9027425238788128,9.015180025927467,0.936333667459432,42.52904534258896
0,9,4,0.9582584805428982,8.780285772618564,0.936333667459432,42.52904534258896
0,9,5,0.8592465205579997,97.2881067769123,0.8592465205579997,97.2881067769123
0,9,6,0.851663368678093,20.513664654969006,0.8592465205579997,97.2881067769123
0,9,7,0.8,147.21710097940547,0.8,147.21710097940547
0,9,8,0.8,221.06002088195686,0.8,221.06002088195686
0,9,9,0.8,47.77362770984804,0.8,221.06002088195686
0,9,10,0.8000890249385499,44.79676712880354,0.8,221.06002088195686
0,9,11,0.9996430439174175,500.0,0.9996430439174175,500.0
0,9,12,0.9995705067455769,196.61690225148993,0.9996430439174175,500.0
0,9,13,0.9995083014190197,31.62946130447697,0.9996430439174175,500.0
0,9,14,0.999508241903782,500.0,0.9996430439174175,500.0
0,9,15,0.9994823289692403,311.91312370545427,0.9996430439174175,500.0
0,9,16,0.9993470151245594,500.0,0.9996430439174175,500.0
0,9,17,0.9995457841157913,8.922504901979632,0.9996430439174175,500.0
0,9,18,0.9592293764233589,107.50352807334559,0.9996430439174175,500.0
0,9,19,0.8908586104661227,8.426120402024967,0.9996430439174175,500.0
0,9,20,0.9994231708228588,8.651668522645211,0.9996430439174175,500.0
0,9,21,0.9450522992372513,8.780285772618564,0.9996430439174175,500.0
0,9,22,0.8442981735020876,137.417127892013,0.9996430439174175,500.0
0,9,23,0.9994474887490272,119.83710182968257,0.9996430439174175,500.0
0,9,24,0.8776391810685397,34.12532754310026,0.9996430439174175,500.0
0,9,25,0.8001314040655271,479.70751056965173,0.9996430439174175,500.0
0,9,26,0.8001703104783782,8.504371222813386,0.9996430439174175,500.0
0,9,27,0.9995143719732762,81.33463686785952,0.9996430439174175,500.0
0,9,28,0.8372069239899517,196.2,0.9996430439174175,500.0
0,9,29,0.9221388612627983,8.64353861898849,0.9996430439174175,500.0
0,9,30,0.800294133232534,64.74331196293721,0.9996430439174175,500.0
0,10,0,0.8075476568169195,495.9886939498149,0.8075476568169195,495.9886939498149
0,10,1,0.9997,235.60569701288003,0.8075476568169195,495.9886939498149
0,10,2,0.8674478036493063,37.12232610569455,0.8075476568169195,495.9886939498149
0,10,3,0.8,75.01782089499807,0.8075476568169195,495.9886939498149
0,10,4,0.9458851554751396,72.73368934753935,0.8075476568169195,495.9886939498149
0,10,5,0.9997,380.4716767788083,0.8075476568169195,495.9886939498149
0,10,6,0.9997,500.0,0.9997,500.0
0,10,7,0.9997,36.64,0.9997,500.0
0,10,8,0.8,6.019466217519906,0.9997,500.0
0,10,9,0.9135035454452038,50.100554295885416,0.9997,500.0
0,10,10,0.9997,500.0,0.9997,500.0
0,10,11,0.9997,500.0,0.9997,500.0
0,10,12,0.9997,500.0,0.9997,500.0
0,10,13,0.9997,8.725281509435472,0.9997,500.0
0,10,14,0.9678697986483574,113.28955334863444,0.9997,500.0
0,10,15,0.8413196947410703,42.82756194770091,0.9997,500.0
0,10,16,0.9997,8.42704769682475,0.9997,500.0
0,10,17,0.8,108.52939241883968,0.9997,500.0
0,10,18,0.9499325606405735,8.504371222813386,0.9997,500.0
0,10,19,0.8801248052179814,65.7322404738698,0.9997,500.0
0,10,20,0.9997,104.75461151649834,0.9997,500.0
0,10,21,0.8003579086222105,8.802504901979631,0.9997,500.0
0,10,22,0.9996064301431179,23.611128311014728,0.9997,500.0
0,10,23,0.9094693526625633,264.2206462886678,0.9997,500.0
0,10,24,0.8575874916434288,8.2,0.9997,500.0
0,10,25,0.9443269275188446,500.0,0.9997,500.0
0,10,26,0.9401375070929527,8.304156877825154,0.9997,500.0
0,10,27,0.9994379544079304,8.67414287202071,0.9997,500.0
0,10,28,0.800054509076383,6.1283133080124035,0.9997,500.0
0,10,29,0.9139416014015675,101.0669814099747,0.9997,500.0
0,10,30,0.9996935842573643,500.0,0.9997,500.0
0,11,0,0.8498360132861976,13.802296162369185,0.8498360132861976,13.802296162369185
0,11,1,0.9997,500.0,0.9997,500.0
0,11,2,0.9527650455474854,25.36082203351697,0.9997,500.0
0,11,3,0.9997,8.946120402024967,0.9997,500.0
0,11,4,0.8,42.42163649889539,0.9997,500.0
0,11,5,0.9067459115743638,8.428973324700117,0.9997,500.0
0,11,6,0.9997,500.0,0.9997,500.0
0,11,7,0.9997,115.75047864329636,0.9997,500.0
0,11,8,0.9997,88.55759461088374,0.9997,500.0
0,11,9,0.8,30.889054267607108,0.9997,500.0
0,11,10,0.9503736875832081,64.76424581130603,0.9997,500.0
0,11,11,0.8769950238436461,8.780285772618564,0.9997,500.0
0,11,12,0.9993943773508072,500.0,0.9997,500.0
0,11,13,0.9997,500.0,0.9997,500.0
0,11,14,0.9997,500.0,0.9997,500.0
0,11,15,0.9997,477.459744729888,0.9997,500.0
0,11,16,0.9997,110.52685335136746,0.9997,500.0
0,11,17,0.9997,500.0,0.9997,500.0
0,11,18,0.9997,99.14384939329,0.9997,500.0
0,11,19,0.9717397531807423,8.531198194133227,0.9997,500.0
0,11,20,0.8,15.870339263338785,0.9997,500.0
0,11,21,0.9997,154.94077087445837,0.9997,500.0
0,11,22,0.9994246229946614,500.0,0.9997,500.0
0,11,23,0.9995277509987355,500.0,0.9997,500.0
0,11,24,0.9997,199.2200070671387,0.9997,500.0
0,11,25,0.8435684065833688,8.426120402024967,0.9997,500.0
0,11,26,0.9993106275081635,62.817400783790134,0.9997,500.0
0,11,27,0.9224755627691746,8.507179676972449,0.9997,500.0
0,11,28,0.9709587109088897,8.507179676972449,0.9997,500.0
0,11,29,0.8003125163735823,194.77141518786624,0.9997,500.0
0,11,30,0.9994982790529728,500.0,0.9997,500.0
0,12,0,0.9730318314946271,158.98001025641295,0.9730318314946271,158.98001025641295
0,12,1,0.8,35.358092766946115,0.9730318314946271,158.98001025641295
0,12,2,0.9184887084066868,33.17184568368763,0.9730318314946271,158.98001025641295
0,12,3,0.9997,205.74147079390482,0.9997,205.74147079390482
0,12,4,0.9997,494.18360144115314,0.9997,494.18360144115314
0,12,5,0.9997,480.89698271664406,0.9997,494.18360144115314
0,12,6,0.9997,500.0,0.9997,500.0
0,12,7,0.858199510639906,8.651668522645211,0.9997,500.0
0,12,8,0.9997,449.9766539623973,0.9997,500.0
0,12,9,0.9997,500.0,0.9997,500.0
0,12,10,0.9997,472.39277600754946,0.9997,500.0
0,12,11,0.9997,84.9928382946184,0.9997,500.0
0,12,12,0.9997,125.2074782671381,0.9997,500.0
0,12,13,0.9623574140012264,8.451447477449548,0.9997,500.0
0,12,14,0.9997,484.19073497868214,0.9997,500.0
0,12,15,0.9997,268.3193622481404,0.9997,500.0
0,12,16,0.8,60.21709430452323,0.9997,500.0
0,12,17,0.9997,44.46943821722154,0.9997,500.0
0,12,18,0.8867791920542717,4.839928712896452,0.9997,500.0
0,12,19,0.9997,408.3611938702767,0.9997,500.0
0,12,20,0.9997,374.5972603168143,0.9997,500.0
0,12,21,0.9627904349684715,27.769691360202525,0.9997,500.0
0,12,22,0.8343505823999644,30.443760727732432,0.9997,500.0
0,12,23,0.9995327264726163,495.71048964981554,0.9997,500.0
0,12,24,0.9997,415.6092258774614,0.9997,500.0
0,12,25,0.9995914561092853,399.5642492220382,0.9997,500.0
0,12,26,0.9995004692137242,500.0,0.9997,500.0
0,12,27,0.9993344931185246,16.781141701310716,0.9997,500.0
0,12,28,0.8002856759312563,42.74820447527206,0.9997,500.0
0,12,29,0.9996920844733715,468.70278298400086,0.9997,500.0
0,12,30,0.9995171215772629,229.52957465736358,0.9997,500.0
0,13,0,0.9524408795967239,65.05329360356677,0.9524408795967239,65.05329360356677
0,13,1,0.8,59.88117653045951,0.9524408795967239,65.05329360356677
0,13,2,0.9997,500.0,0.9997,500.0
0,13,3,0.9997,500.0,0.9997,500.0
0,13,4,0.8696255019098521,8.566022670348831,0.9997,500.0
0,13,5,0.9923127663314343,15.880154798993452,0.9997,500.0
0,13,6,0.9997,453.9558740446527,0.9997,500.0
0,13,7,0.9997,500.0,0.9997,500.0
0,13,8,0.9997,-34.49302114561086,0.9997,500.0
0,13,9,0.920906110239029,101.03698496501677,0.9997,500.0
0,13,10,0.8,7.877904219524368,0.9997,500.0
0,13,11,0.9997,500.0,0.9997,500.0
0,13,12,0.9997,500.0,0.9997,500.0
0,13,13,0.9997,428.88112701083,0.9997,500.0
0,13,14,0.9997,500.0,0.9997,500.0
0,13,15,0.9997,495.7527347703922,0.9997,500.0
0,13,16,0.9997,434.2366221113732,0.9997,500.0
0,13,17,0.9997,500.0,0.9997,500.0
0,13,18,0.9997,224.61856719656583,0.9997,500.0
0,13,19,0.9997,8.566022670348831,0.9997,500.0
0,13,20,0.968662053591013,103.14984302019515,0.9997,500.0
0,13,21,0.846167195981741,8.470955569164285,0.9997,500.0
0,13,22,0.9997,259.69170406772275,0.9997,500.0
0,13,23,0.9997,335.4894476649445,0.9997,500.0
0,13,24,0.9997,320.0523571351054,0.9997,500.0
0,13,25,0.9048643611371517,14.47050303344457,0.9997,500.0
0,13,26,0.9997,500.0,0.9997,500.0
0,13,27,0.9997,8.566022670348831,0.9997,500.0
0,13,28,0.9657688750445843,97.54393430669239,0.9997,500.0
0,13,29,0.8003753024619189,54.59412272681472,0.9997,500.0
