method,experiment,iteration,learning_rate,reward_lower_bound,best_learning_rate,best_reward_lower_bound
0,6,21,0.0001636033137328,129.355052255331,0.0217757708015031,263.624336722848
0,6,22,0.0001091939402744,88.4760971957672,0.0217757708015031,263.624336722848
0,6,23,0.0001900814114138,204.313115610184,0.0217757708015031,263.624336722848
0,6,24,0.0002513528855517,158.296147697907,0.0217757708015031,263.624336722848
0,6,25,0.0001252725897356,-3.33904648522166,0.0217757708015031,263.624336722848
0,7,0,0.0619542191774839,-754.322910965477,0.0619542191774839,-754.322910965477
0,7,1,0.0001,-21.3682183655691,0.0001,-21.3682183655691
0,7,2,0.0186387557715177,-173.084722987312,0.0001,-21.3682183655691
0,7,3,0.0001,-95.7025624040701,0.0001,-21.3682183655691
0,7,4,0.1,-177.71621336759,0.0001,-21.3682183655691
0,7,5,0.0068022334113717,-1115.35255795612,0.0001,-21.3682183655691
0,7,6,0.1,-1222.08379378707,0.0001,-21.3682183655691
0,7,7,0.0347725975304842,-164.178477587977,0.0001,-21.3682183655691
0,7,8,0.0342434951901435,-723.143590857948,0.0001,-21.3682183655691
0,7,9,0.0001,-48.6913527083429,0.0001,-21.3682183655691
0,7,10,0.0001,-74.898161393111,0.0001,-21.3682183655691
0,7,11,0.0001,17.1515503197522,0.0001,17.1515503197522
0,7,12,0.0001,89.0069061249632,0.0001,89.0069061249632
0,7,13,0.0001,-49.9492274913889,0.0001,89.0069061249632
0,7,14,0.0001,150.512193961465,0.0001,150.512193961465
0,7,15,0.0001,-105.913253208334,0.0001,150.512193961465
0,7,16,0.0001,-101.178092845807,0.0001,150.512193961465
0,7,17,0.0001,-16.971914932562,0.0001,150.512193961465
0,7,18,0.0001293080687522,127.595651682882,0.0217757708015031,263.624336722848
0,7,19,0.0002165782099589,203.806863633618,0.0217757708015031,263.624336722848
0,7,20,0.0002404560501687,151.127037854736,0.0217757708015031,263.624336722848
0,7,21,0.0001587009891867,228.375592798021,0.0217757708015031,263.624336722848
0,7,22,0.0002453639570623,204.649831744538,0.0217757708015031,263.624336722848
0,7,23,0.0038759675897657,126.421846402714,0.0217757708015031,263.624336722848
0,7,24,0.0022402361230924,99.682504205373,0.0217757708015031,263.624336722848
0,7,25,0.0049029408968985,-40.3458521462452,0.0217757708015031,263.624336722848
0,8,0,0.0374496298757363,-188.482009706769,0.0374496298757363,-188.482009706769
0,8,1,0.1,-163.499841227598,0.1,-163.499841227598
0,8,2,0.0811785869002342,-165.331337817964,0.1,-163.499841227598
0,8,3,0.1,-155.07394910059,0.1,-155.07394910059
0,8,4,0.0001,119.275922408379,0.0001,119.275922408379
0,8,5,0.0001,108.940828937041,0.0001,119.275922408379
0,8,6,0.0071065115436911,-438.469481725491,0.0001,119.275922408379
0,8,7,0.0588988216876983,-682.844128271918,0.0001,119.275922408379
0,8,8,0.0001,-52.3350333343429,0.0374496298757363,119.275922408379
0,8,9,0.0904783491313457,-159.064165017119,0.0374496298757363,119.275922408379
0,8,10,0.0266634562402963,-2004.39153521005,0.0374496298757363,119.275922408379
0,8,11,0.0447525219142437,-926.246388993455,0.0374496298757363,119.275922408379
0,8,12,0.0721579003632068,-768.720508420244,0.0374496298757363,119.275922408379
0,8,13,0.0856715102672577,-146.708515962101,0.0374496298757363,119.275922408379
0,8,14,0.0955210697174072,-792.055732837397,0.0374496298757363,119.275922408379
0,8,15,0.0024196836611256,-2.69997035384053,0.0374496298757363,119.275922408379
0,8,16,0.0144021246775984,-926.143299556703,0.0374496298757363,119.275922408379
0,8,17,0.0651154727399349,-752.745745845886,0.0374496298757363,119.275922408379
0,8,18,0.052602499371767,-766.44793461281,0.0374496298757363,119.275922408379
0,8,19,0.0777740158677101,-779.491446813271,0.0374496298757363,119.275922408379
0,8,20,0.0012458627020008,205.596518243597,0.0012458627020008,205.596518243597
0,8,21,0.0021795035315677,83.1515791308304,0.0374496298757363,205.596518243597
0,8,22,0.034452057647705,-1172.07777166176,0.0374496298757363,205.596518243597
0,8,23,0.0001,22.5904765881875,0.0374496298757363,205.596518243597
0,8,24,0.0399337680876255,-181.757586423664,0.0374496298757363,205.596518243597
0,8,25,0.0881992269933223,-1025.10102887362,0.0374496298757363,205.596518243597
0,9,0,0.0048260720691145,-270.406136385162,0.0048260720691145,-270.406136385162
0,9,1,0.1,-181.502848116602,0.1,-181.502848116602
0,9,2,0.0706977309346199,-180.979036267081,0.0706977309346199,-180.979036267081
0,9,3,0.0851590418338775,-1246.79304447103,0.0706977309346199,-180.979036267081
0,9,4,0.0335031449109315,-767.447533329117,0.0706977309346199,-180.979036267081
0,9,5,0.0001,23.3024671520398,0.0001,23.3024671520398
0,9,6,0.0001,179.088219413497,0.0001,179.088219413497
0,9,7,0.0001,62.4758338961436,0.0001,179.088219413497
0,9,8,0.0592166314303875,-1318.97963217868,0.0001,179.088219413497
0,9,9,0.0001,-11.6663625727588,0.0001,179.088219413497
0,9,10,0.0001,118.539469033072,0.0001,179.088219413497
0,9,11,0.0001,-25.9034217722595,0.0001,179.088219413497
0,9,12,0.0001,69.3941883418127,0.0001,179.088219413497
0,9,13,0.018618848375976,-1118.01565288243,0.0001,179.088219413497
0,9,14,0.0440987114191055,-767.041110407858,0.0048260720691145,179.088219413497
0,9,15,0.0751873376429081,-1917.05855042948,0.0048260720691145,179.088219413497
0,9,16,0.0001,-68.8648810534239,0.0048260720691145,179.088219413497
0,9,17,0.0001,59.6255487009702,0.0048260720691145,179.088219413497
0,9,18,0.0001,42.4035545412501,0.0048260720691145,179.088219413497
0,9,19,0.0677658939301967,-777.479433496361,0.0048260720691145,179.088219413497
0,9,20,0.0019733772104606,-418.511247691695,0.0048260720691145,179.088219413497
0,9,21,0.097112923002243,-1804.12841018187,0.0048260720691145,179.088219413497
0,9,22,0.0001,89.139802486463,0.0048260720691145,179.088219413497
0,9,23,0.0001,13.5649303267673,0.0048260720691145,179.088219413497
0,9,24,0.0001,-32.0578875810088,0.0048260720691145,179.088219413497
0,9,25,0.0001,121.634834889454,0.0048260720691145,179.088219413497
0,10,0,0.0515687525588835,-159.426728083171,0.0515687525588835,-159.426728083171
0,10,1,0.0001,-26.3233485751633,0.0001,-26.3233485751633
0,10,2,0.1,-814.072433592769,0.0001,-26.3233485751633
0,10,3,0.0226553098857402,-204.618693187055,0.0001,-26.3233485751633
0,10,4,0.0001,86.4851849631246,0.0001,86.4851849631246
0,10,5,0.0001,-22.5582943244372,0.0001,86.4851849631246
0,10,6,0.0682743668913841,-181.576601901223,0.0001,86.4851849631246
0,10,7,0.0071733359649777,-187.379738575825,0.0001,86.4851849631246
0,10,8,0.0001,-35.3276678003212,0.0001,86.4851849631246
0,10,9,0.0386008136600256,-188.455898997486,0.0001,86.4851849631246
0,10,10,0.0001,10.5497736413701,0.0001,86.4851849631246
0,10,11,0.0001,-52.8827561680673,0.0001,86.4851849631246
0,10,12,0.058570907151699,-159.873676013818,0.0001,86.4851849631246
0,10,13,0.0780383541643619,-784.248791211607,0.0001,86.4851849631246
0,10,14,0.0306834341943264,-1566.63123344835,0.0001,86.4851849631246
0,10,15,0.0439865613132715,-174.456518144413,0.0001,86.4851849631246
0,10,16,0.0170171061486005,-165.392660444309,0.0001,86.4851849631246
0,10,17,0.0635758821368217,-1179.84768904482,0.0001,86.4851849631246
0,10,18,0.0001,4.43019079750773,0.0515687525588835,86.4851849631246
0,10,19,0.0001,143.654421897766,0.0001,143.654421897766
0,10,20,0.0001,102.684502905903,0.0001,143.654421897766
0,10,21,0.0001,22.0402310860473,0.0001,143.654421897766
0,10,22,0.0029761235015466,87.9776607514138,0.0001,143.654421897766
0,10,23,0.0554050700485706,-181.527296671648,0.0001,143.654421897766
0,10,24,0.0714181485116481,-164.848652265476,0.0001,143.654421897766
0,10,25,0.0124236372597515,-717.845340631293,0.0001,143.654421897766
0,11,0,0.0777246995103788,-181.902402992835,0.0777246995103788,-181.902402992835
0,11,1,0.0001,195.021052889421,0.0001,195.021052889421
0,11,2,0.0243568481117486,-664.626454648022,0.0001,195.021052889421
0,11,3,0.1,-197.216294714397,0.0001,195.021052889421
0,11,4,0.0001,193.380293552619,0.0001,195.021052889421
0,11,5,0.0571904328048229,-694.212369896552,0.0001,195.021052889421
0,11,6,0.0034048498373478,60.7118931903454,0.0001,195.021052889421
0,11,7,0.0001,-14.0993694961279,0.0001,195.021052889421
0,11,8,0.0001,209.546810753124,0.0001,209.546810753124
0,11,9,0.0001,152.517306787751,0.0001,209.546810753124
0,11,10,0.0001,-49.4537120340886,0.0777246995103788,209.546810753124
0,11,11,0.0001,100.393873476718,0.0777246995103788,209.546810753124
0,11,12,0.0886456004321575,-914.966111350122,0.0777246995103788,209.546810753124
0,11,13,0.0702378407716751,-191.87709104617,0.0777246995103788,209.546810753124
0,11,14,0.0099767484597861,-226.714529489858,0.0777246995103788,209.546810753124
0,11,15,0.0404010001540184,-762.135758308671,0.0777246995103788,209.546810753124
0,11,16,0.003424311017245,-198.267912471097,0.0777246995103788,209.546810753124
0,11,17,0.0001,83.0798189449387,0.0777246995103788,209.546810753124
0,11,18,0.0001,-13.5455962660634,0.0777246995103788,209.546810753124
0,11,19,0.0157059973075985,-789.696428884488,0.0777246995103788,209.546810753124
0,11,20,0.0654265658020973,-736.418453558513,0.0777246995103788,209.546810753124
0,11,21,0.0740756317436695,-995.706856302869,0.0777246995103788,209.546810753124
0,11,22,0.0001,-38.156742315983,0.0777246995103788,209.546810753124
0,11,23,0.0001,-43.4506711264414,0.0777246995103788,209.546810753124
0,11,24,0.0001,60.0560800247628,0.0777246995103788,209.546810753124
0,11,25,0.0001,169.446591894974,0.0777246995103788,209.546810753124
0,12,0,0.008237940190663,-612.122050831025,0.008237940190663,-612.122050831025
0,12,1,0.1,-166.744232386442,0.1,-166.744232386442
0,12,2,0.0715785807132721,-779.666690130521,0.1,-166.744232386442
0,12,3,0.1,-1306.44395744898,0.1,-166.744232386442
0,12,4,0.0363902576357126,-1469.62060047653,0.1,-166.744232386442
0,12,5,0.0001,147.593285525464,0.0001,147.593285525464
0,12,6,0.0001,-74.6229490605334,0.0001,147.593285525464
0,12,7,0.0001,-103.982808739317,0.0001,147.593285525464
0,12,8,0.0001,-81.2399043982805,0.0001,147.593285525464
0,12,9,0.0001,-30.4131921141047,0.0001,147.593285525464
0,12,10,0.0001,17.6381900595625,0.0001,147.593285525464
0,12,11,0.0001,103.971039076068,0.0001,147.593285525464
0,12,12,0.0001,94.4993780212009,0.0001,147.593285525464
0,12,13,0.0001,206.109736172217,0.0001,206.109736172217
0,12,14,0.0001,98.1517065088903,0.0001,206.109736172217
0,12,15,0.0001,122.910743997539,0.0001,206.109736172217
0,12,16,0.0001,121.892346999938,0.0001,206.109736172217
0,12,17,0.0001,-44.3780939408923,0.008237940190663,206.109736172217
0,12,18,0.0851035160839557,-1495.17969069393,0.008237940190663,206.109736172217
0,12,19,0.057035949152708,-155.341659502233,0.008237940190663,206.109736172217
0,12,20,0.0610850118815898,-168.815646370046,0.008237940190663,206.109736172217
0,12,21,0.0523529341995716,-165.215723229344,0.008237940190663,206.109736172217
0,12,22,0.0586291124284267,-773.173453432666,0.008237940190663,206.109736172217
0,12,23,0.0001,-3.79386900095611,0.008237940190663,206.109736172217
0,12,24,0.018203972774744,-1223.18360646245,0.008237940190663,206.109736172217
0,12,25,0.0001,-48.7749936768779,0.008237940190663,206.109736172217
0,13,0,0.0653462481749502,-165.846316329656,0.0653462481749502,-165.846316329656
0,13,1,0.0001,115.146636459118,0.0001,115.146636459118
0,13,2,0.0199847073927521,-198.138026145173,0.0001,115.146636459118
0,13,3,0.1,-158.284372893209,0.0001,115.146636459118
0,13,4,0.0001,62.9705513679961,0.0001,115.146636459118
0,13,5,0.0001,-104.591147822575,0.0001,115.146636459118
0,13,6,0.0001,173.859378948794,0.0001,173.859378948794
0,13,7,0.042551222166419,-711.912414573895,0.0001,173.859378948794
0,13,8,0.0821700058639049,-1249.22376993759,0.0653462481749502,173.859378948794
0,13,9,0.0083005444154143,-151.194162155007,0.0653462481749502,173.859378948794
0,13,10,0.0572061229228973,-719.781854938871,0.0653462481749502,173.859378948794
0,13,11,0.0291271114349365,-1843.46458533206,0.0653462481749502,173.859378948794
0,13,12,0.0147993273109197,-168.70071893062,0.0653462481749502,173.859378948794
0,13,13,0.0033890994299203,219.433768932834,0.0033890994299203,219.433768932834
0,13,14,0.0033517431046813,-134.496742798051,0.0033890994299203,219.433768932834
0,13,15,0.0708269674897194,-1610.76020671781,0.0033890994299203,219.433768932834
0,13,16,0.0937575778543949,-1063.06391381772,0.0033890994299203,219.433768932834
0,13,17,0.0623368451237678,-624.460556154549,0.0033890994299203,219.433768932834
0,13,18,0.0495250390172004,-726.101341304627,0.0033890994299203,219.433768932834
0,13,19,0.0046434205383062,22.8203525374147,0.0033890994299203,219.433768932834
0,13,20,0.0019992698129266,236.591688630823,0.0019992698129266,236.591688630823
0,13,21,0.0019671441473066,137.704918840106,0.0019992698129266,236.591688630823
0,13,22,0.0115481681197881,-168.163957445649,0.0019992698129266,236.591688630823
0,13,23,0.0019116517053917,125.220279764246,0.0019992698129266,236.591688630823
0,13,24,0.0173677728444337,-184.601492754743,0.0019992698129266,236.591688630823
0,13,25,0.0018595857083797,89.207654002008,0.0653462481749502,236.591688630823
0,14,0,0.0418146916722067,-1118.55489059956,0.0418146916722067,-1118.55489059956
0,14,1,0.1,-736.199094827446,0.1,-736.199094827446
0,14,2,0.0001,25.0963409124274,0.0001,25.0963409124274
0,14,3,0.0001,6.18447938415649,0.0001,25.0963409124274
0,14,4,0.0101017342433333,-257.035564286814,0.0001,25.0963409124274
0,14,5,0.0001,57.6134687313495,0.0001,57.6134687313495
0,14,6,0.0001,113.795099581497,0.0001,113.795099581497
0,14,7,0.0753940958857536,-703.965689915549,0.0001,113.795099581497
0,14,8,0.0001,41.5347370291912,0.0001,113.795099581497
0,14,9,0.0001,-77.5011628127822,0.0001,113.795099581497
0,14,10,0.0001,47.9218953429694,0.0001,113.795099581497
0,14,11,0.0001,43.0814216673438,0.0001,113.795099581497
0,14,12,0.0001431665488285,207.50977764583,0.0001431665488285,207.50977764583
0,14,13,0.0199060126677155,-188.420317612502,0.0001431665488285,207.50977764583
0,14,14,0.0609669340670108,-613.662647062187,0.0001431665488285,207.50977764583
0,14,15,0.0272899623572826,-165.829678071013,0.0001431665488285,207.50977764583
0,14,16,0.0878746529340744,-768.657878523384,0.0001431665488285,207.50977764583
0,14,17,0.0039381958782672,-290.518857508686,0.0001431665488285,207.50977764583
0,14,18,0.0233234632924199,-689.512283688649,0.0001431665488285,207.50977764583
0,14,19,0.0001,190.674663584384,0.0001431665488285,207.50977764583
0,14,20,0.0001,98.3352475481835,0.0001431665488285,207.50977764583
